Marital_status,Application_order,Admission_grade,Displaced,Debtor,Gender,Scholarship_holder,Age_at_enrollment,Status
1,1,129.0,1,0,1,1,19,Graduate
1,3,127.3,1,0,1,0,19,Dropout
1,2,100.5,0,0,1,0,24,Dropout
1,1,122.0,1,1,1,0,29,Dropout
1,1,140.0,0,0,1,0,24,Graduate
1,2,116.1,1,0,1,0,19,Graduate
2,1,130.0,1,0,1,0,37,Dropout
1,2,146.2,1,0,1,0,18,Graduate
1,5,127.8,1,0,1,0,18,Dropout
1,5,132.4,1,1,1,0,18,Dropout
1,3,129.3,1,0,1,0,18,Graduate
1,1,125.4,1,0,1,0,19,Graduate
1,1,132.0,0,0,1,0,19,Dropout
1,1,170.0,1,1,1,0,21,Graduate
1,2,115.5,0,0,1,0,18,Graduate
1,2,127.6,1,0,1,0,19,Dropout
1,1,140.0,0,0,1,0,25,Graduate
1,1,120.2,1,0,1,0,22,Graduate
1,1,150.0,0,0,1,0,24,Graduate
1,2,100.0,1,0,1,0,19,Graduate
1,1,128.0,0,0,1,0,20,Dropout
1,2,128.0,1,0,1,1,19,Graduate
1,3,107.2,1,0,1,0,19,Dropout
1,1,110.1,1,0,1,0,19,Graduate
1,1,119.0,0,1,1,0,23,Dropout
2,1,155.5,0,0,1,0,47,Dropout
1,1,118.4,0,0,1,0,19,Graduate
1,4,141.2,1,0,1,0,19,Graduate
1,1,119.1,1,0,1,0,18,Dropout
1,1,111.0,0,0,1,0,28,Dropout
1,1,138.6,1,0,1,0,20,Dropout
1,1,150.4,1,0,1,1,21,Graduate
1,1,102.5,0,1,1,0,24,Dropout
1,1,122.3,0,0,1,0,28,Graduate
1,4,126.4,1,0,1,1,18,Graduate
1,1,100.0,0,0,1,0,48,Dropout
1,4,117.1,1,0,1,0,21,Graduate
1,1,129.4,1,1,1,0,23,Dropout
1,1,138.9,1,0,1,0,18,Graduate
1,1,138.6,0,0,1,0,22,Dropout
1,1,133.9,1,0,1,0,25,Dropout
1,1,140.0,0,1,1,0,27,Dropout
1,1,95.1,0,0,1,0,49,Dropout
1,1,128.2,0,0,1,0,31,Dropout
1,1,121.5,0,0,1,0,54,Dropout
1,1,120.0,1,1,1,0,25,Dropout
1,1,120.0,0,0,1,0,28,Dropout
2,1,107.0,0,0,1,0,41,Graduate
1,1,114.4,0,0,1,0,22,Dropout
1,1,157.7,0,0,1,0,34,Dropout
1,1,150.0,0,1,1,0,28,Dropout
1,1,140.0,0,0,1,0,50,Dropout
1,4,109.1,1,0,1,0,19,Dropout
1,1,120.6,0,0,1,0,18,Dropout
2,1,161.9,0,0,1,0,59,Dropout
2,1,140.0,1,0,1,0,33,Dropout
1,2,178.0,1,0,1,1,23,Graduate
2,1,138.3,0,0,1,0,44,Dropout
2,4,128.0,1,0,1,0,37,Dropout
2,1,139.0,0,0,1,0,36,Dropout
1,2,113.2,0,0,1,0,22,Dropout
2,1,139.0,0,0,1,0,49,Graduate
1,1,110.0,1,0,1,0,23,Graduate
2,1,161.1,0,0,1,0,47,Dropout
1,1,130.0,0,0,1,0,28,Graduate
1,1,121.0,0,1,1,0,21,Dropout
1,1,118.6,0,0,1,0,21,Graduate
2,1,115.8,0,0,1,0,49,Dropout
1,1,160.0,0,0,1,0,40,Graduate
1,1,114.5,0,0,1,1,22,Graduate
1,1,121.7,0,0,1,0,31,Dropout
1,1,115.0,0,0,1,0,30,Dropout
1,1,125.3,0,0,1,0,19,Graduate
1,1,131.0,0,0,1,0,22,Dropout
1,1,126.3,0,0,1,0,19,Graduate
1,1,127.1,0,0,1,0,21,Dropout
1,3,138.4,0,0,1,0,19,Graduate
1,2,100.0,1,0,1,0,22,Dropout
1,1,126.2,0,0,1,0,22,Graduate
1,1,118.8,0,0,1,0,19,Graduate
1,1,124.5,0,0,1,0,26,Dropout
1,1,95.0,0,0,1,0,20,Dropout
1,1,140.0,1,0,1,0,18,Dropout
4,2,125.4,0,0,1,0,39,Dropout
1,1,128.0,0,0,1,0,18,Dropout
1,3,129.3,0,0,1,1,18,Graduate
1,1,152.0,0,0,1,1,19,Graduate
1,1,128.8,0,0,1,0,18,Graduate
1,1,152.8,1,0,1,1,18,Dropout
1,1,150.0,1,0,1,0,22,Graduate
1,1,112.0,0,0,1,0,19,Graduate
1,1,135.6,1,0,1,0,18,Dropout
1,1,134.4,0,1,1,0,31,Dropout
1,1,120.5,0,0,1,0,28,Dropout
1,1,141.4,0,0,1,0,19,Dropout
1,1,145.2,0,0,1,0,20,Graduate
4,1,140.0,0,0,1,0,50,Dropout
2,1,140.0,1,0,1,0,31,Dropout
1,1,112.6,1,0,1,0,21,Graduate
2,1,106.8,0,0,1,0,34,Dropout
2,1,120.0,1,0,1,0,40,Dropout
1,1,160.6,1,0,1,1,18,Graduate
2,1,130.0,0,1,1,1,46,Dropout
1,5,110.0,0,0,1,0,37,Dropout
1,1,110.0,1,0,1,0,31,Dropout
1,1,145.8,0,0,1,0,34,Graduate
1,6,130.2,1,0,1,1,18,Dropout
1,1,122.3,0,0,1,1,18,Graduate
1,4,125.4,1,0,1,1,19,Graduate
1,1,130.0,0,0,1,0,40,Dropout
1,1,150.0,0,0,1,0,25,Dropout
1,5,116.9,1,1,1,0,20,Dropout
1,1,95.8,1,0,1,0,43,Dropout
1,1,150.0,0,0,1,0,35,Graduate
1,2,118.5,0,0,1,0,23,Graduate
1,1,131.1,0,0,1,0,19,Graduate
1,1,150.3,1,0,1,1,21,Graduate
1,1,105.6,1,0,1,0,20,Graduate
1,1,125.3,0,0,1,1,30,Dropout
4,1,131.0,1,0,1,0,44,Graduate
1,1,127.0,0,0,1,0,19,Graduate
1,1,150.0,1,0,1,0,22,Graduate
1,1,149.2,0,0,1,0,18,Graduate
1,1,121.5,1,0,1,1,21,Graduate
1,2,137.3,0,0,1,0,18,Dropout
1,4,119.6,1,0,1,0,18,Graduate
1,1,141.5,0,0,1,0,19,Graduate
1,1,150.0,1,0,1,0,21,Dropout
1,1,110.0,0,0,1,0,31,Graduate
1,5,110.2,1,0,1,0,21,Dropout
1,1,120.0,0,0,1,0,27,Dropout
1,5,114.2,1,0,1,0,20,Graduate
1,1,121.5,1,0,1,0,19,Graduate
1,1,128.2,1,0,1,0,18,Graduate
1,1,120.0,1,0,1,0,29,Dropout
1,5,136.9,1,0,1,1,19,Graduate
1,1,95.0,0,0,1,0,21,Dropout
1,1,148.8,0,0,1,1,25,Graduate
1,1,110.0,0,0,1,0,32,Dropout
1,1,133.9,0,0,1,0,26,Dropout
1,1,125.7,1,0,1,1,18,Graduate
1,1,116.6,0,0,1,1,19,Graduate
1,3,141.0,1,0,1,1,19,Graduate
1,1,130.0,0,0,1,0,27,Dropout
1,1,140.0,1,0,1,0,21,Graduate
1,1,137.5,1,1,1,0,19,Graduate
1,4,120.8,1,0,1,1,18,Dropout
1,2,136.5,0,0,1,0,28,Dropout
2,1,122.0,0,1,1,0,25,Dropout
1,1,130.0,0,0,1,0,25,Dropout
1,1,98.0,0,0,1,0,26,Dropout
1,3,121.0,1,0,1,1,18,Graduate
1,1,130.0,0,0,1,0,25,Dropout
1,2,132.8,1,0,1,0,19,Graduate
1,1,126.3,0,0,1,0,19,Graduate
4,1,111.5,0,0,1,0,45,Dropout
2,1,118.2,0,0,1,0,52,Graduate
1,1,115.6,1,0,1,0,20,Dropout
1,1,117.8,1,0,1,0,19,Graduate
1,1,127.0,0,1,1,0,21,Dropout
2,1,140.0,0,0,1,0,35,Graduate
2,1,106.0,1,0,1,0,36,Graduate
4,1,151.0,0,1,1,0,47,Dropout
1,1,106.4,0,0,1,0,22,Dropout
2,1,125.3,1,0,1,0,41,Dropout
1,1,130.0,0,0,1,0,26,Dropout
2,1,116.0,0,0,0,0,51,Dropout
2,2,100.0,1,0,0,0,41,Graduate
1,2,118.5,1,0,1,0,23,Graduate
1,2,118.9,1,0,1,0,22,Dropout
1,2,119.3,1,0,1,1,25,Dropout
1,1,135.8,1,0,1,0,25,Graduate
1,1,130.0,1,0,1,1,22,Graduate
1,1,150.0,0,0,1,0,47,Dropout
2,1,111.9,1,0,1,0,41,Dropout
1,1,150.1,1,0,1,0,43,Graduate
1,1,130.0,0,0,1,0,29,Dropout
1,2,128.0,0,0,1,0,30,Dropout
1,2,102.5,0,0,1,0,26,Dropout
1,2,102.5,0,0,1,0,27,Dropout
2,2,110.0,0,0,1,1,36,Graduate
1,1,114.0,0,0,1,0,29,Dropout
1,1,128.2,1,0,1,0,35,Dropout
1,1,116.5,0,0,1,1,18,Graduate
1,1,149.3,0,0,1,1,24,Graduate
1,3,134.1,1,0,1,1,18,Dropout
1,1,133.5,1,0,1,0,21,Graduate
1,1,110.0,0,0,1,0,32,Graduate
1,4,107.5,1,0,1,1,22,Dropout
1,1,130.0,1,0,1,0,32,Dropout
1,1,111.6,0,0,1,0,35,Dropout
1,3,101.0,1,0,1,0,23,Dropout
2,1,128.2,0,0,1,0,35,Dropout
2,1,150.0,0,0,1,0,32,Graduate
1,1,142.8,0,0,1,0,20,Dropout
1,1,150.0,1,0,1,0,44,Dropout
2,1,156.5,0,0,1,0,53,Graduate
1,1,98.6,0,1,1,0,28,Dropout
1,1,130.0,0,0,1,0,31,Dropout
1,1,120.0,0,1,1,0,44,Dropout
1,1,127.7,1,0,1,0,19,Graduate
1,1,147.7,0,0,1,1,18,Dropout
1,1,170.0,1,0,1,0,20,Graduate
1,1,110.2,0,0,1,0,55,Graduate
1,2,121.0,0,0,1,0,19,Dropout
1,1,129.9,0,0,1,0,18,Graduate
2,1,132.0,0,0,1,0,43,Dropout
1,3,125.9,1,0,1,0,18,Dropout
1,1,165.7,1,0,1,0,18,Dropout
1,5,122.7,1,1,1,1,20,Dropout
2,1,141.4,0,1,1,0,29,Dropout
1,1,156.4,1,1,1,0,44,Dropout
1,1,131.7,1,0,1,0,20,Dropout
2,2,104.7,1,0,1,0,36,Dropout
2,1,110.0,0,0,1,0,29,Dropout
1,1,129.1,1,0,1,0,18,Dropout
1,1,120.0,0,0,1,0,24,Dropout
1,1,127.0,0,0,1,0,20,Graduate
2,1,151.5,0,1,1,0,45,Dropout
1,2,126.8,1,0,1,1,28,Graduate
1,1,125.6,1,0,1,0,18,Graduate
1,2,127.8,1,0,1,0,23,Dropout
1,1,131.3,0,0,1,1,22,Graduate
1,1,155.7,0,0,1,0,33,Graduate
1,1,128.5,0,0,1,0,21,Graduate
2,1,170.0,0,0,1,0,45,Graduate
2,1,100.0,0,0,1,0,44,Dropout
4,1,107.2,0,0,1,0,42,Dropout
1,1,139.3,1,0,1,0,20,Dropout
1,2,122.3,1,0,1,1,20,Graduate
1,1,128.5,0,1,1,0,26,Dropout
2,1,150.0,0,0,1,0,31,Graduate
1,1,136.1,0,1,1,1,19,Graduate
1,1,128.0,1,0,1,0,28,Graduate
1,1,158.1,1,0,1,1,20,Graduate
2,2,108.7,1,0,0,0,43,Graduate
1,1,110.0,0,0,1,1,25,Dropout
1,1,120.0,0,1,0,0,40,Dropout
1,1,150.0,0,0,0,0,20,Graduate
2,1,113.0,0,0,0,0,46,Graduate
1,1,118.6,0,0,0,0,26,Graduate
2,1,148.8,0,0,0,1,34,Graduate
1,3,120.3,1,0,0,0,19,Dropout
1,6,127.0,1,0,0,1,18,Graduate
1,1,113.8,1,0,0,0,18,Graduate
1,1,108.0,0,0,1,1,37,Graduate
1,1,129.1,0,0,1,1,23,Graduate
1,1,135.9,0,0,1,0,26,Graduate
1,2,154.4,1,0,0,0,18,Dropout
1,4,132.5,1,0,0,0,19,Graduate
1,2,163.3,0,0,0,0,18,Graduate
1,1,122.5,1,0,0,0,19,Dropout
1,1,131.8,0,0,0,1,22,Graduate
1,3,135.0,1,0,0,1,18,Graduate
1,1,141.7,0,0,0,1,18,Graduate
1,3,131.3,1,0,0,1,18,Graduate
1,6,123.9,1,0,0,1,18,Graduate
1,2,126.1,1,0,0,0,18,Graduate
1,6,126.5,1,0,0,1,19,Graduate
1,1,107.3,0,0,0,0,20,Dropout
1,4,95.0,1,0,0,1,19,Dropout
1,2,116.1,1,0,0,0,18,Graduate
1,4,134.6,1,0,0,1,18,Dropout
1,6,128.0,1,0,0,1,18,Graduate
1,2,144.2,1,0,0,0,18,Graduate
1,1,129.5,0,0,0,1,18,Graduate
1,1,116.8,1,1,0,0,18,Graduate
1,1,160.0,0,0,0,1,20,Graduate
1,2,127.1,1,0,0,1,19,Graduate
1,1,112.9,1,0,0,1,19,Graduate
1,1,121.6,0,0,0,0,19,Graduate
1,1,130.0,0,1,0,0,20,Graduate
1,1,121.7,1,0,0,1,18,Graduate
1,1,120.0,0,0,0,0,33,Dropout
1,1,143.5,0,0,0,1,19,Dropout
1,2,128.3,0,0,0,1,18,Graduate
1,1,111.9,0,0,0,0,19,Dropout
1,3,137.6,1,0,0,0,18,Graduate
1,1,135.0,1,0,0,0,20,Graduate
1,5,133.8,1,0,0,0,19,Graduate
1,2,126.9,1,0,1,1,18,Graduate
1,2,106.7,1,1,1,1,19,Dropout
1,1,145.7,1,0,0,0,25,Graduate
1,1,118.7,0,0,0,0,19,Graduate
1,1,161.8,1,1,1,0,33,Dropout
1,1,130.0,0,0,0,0,19,Graduate
1,1,136.8,1,0,0,0,18,Dropout
1,5,130.9,1,0,0,0,18,Graduate
1,3,127.0,1,0,0,0,18,Graduate
2,1,120.0,0,0,0,0,37,Dropout
1,1,153.8,1,0,0,1,20,Graduate
1,1,140.0,0,0,1,0,21,Graduate
1,1,136.6,0,0,0,1,18,Graduate
1,2,140.0,1,0,0,1,18,Graduate
1,4,130.8,0,1,0,0,18,Graduate
1,1,138.8,1,0,0,0,31,Graduate
1,1,110.0,0,1,0,0,23,Graduate
1,4,127.8,1,0,0,0,19,Graduate
1,3,134.2,1,0,0,1,20,Graduate
2,1,143.0,0,0,0,0,40,Graduate
1,1,120.0,1,1,0,0,32,Dropout
1,4,113.2,1,0,0,0,24,Dropout
1,4,135.8,1,0,0,0,18,Graduate
1,1,143.5,0,0,0,0,18,Graduate
1,1,148.9,1,0,0,1,18,Graduate
1,1,115.6,1,0,0,0,27,Dropout
1,1,159.3,0,0,0,0,18,Graduate
1,1,133.2,1,0,0,0,19,Graduate
1,2,117.6,1,0,0,0,19,Graduate
1,1,122.6,0,0,0,0,20,Dropout
1,1,100.0,0,0,0,0,30,Dropout
1,1,130.0,0,0,0,0,21,Graduate
1,1,122.8,0,0,0,0,26,Dropout
1,1,145.9,0,0,0,1,18,Graduate
1,1,143.0,1,1,0,0,21,Dropout
1,1,100.0,0,0,0,1,18,Dropout
1,3,125.1,1,0,0,1,19,Dropout
1,3,120.8,1,0,0,0,19,Graduate
1,5,114.0,1,0,0,0,19,Dropout
1,1,132.1,1,0,0,0,19,Dropout
2,1,160.0,0,0,0,0,27,Graduate
1,1,134.0,1,0,0,0,22,Graduate
1,1,124.2,1,0,0,0,18,Dropout
1,4,115.6,1,0,0,0,20,Graduate
2,1,128.2,0,0,0,0,34,Dropout
1,2,132.8,1,0,0,0,18,Graduate
1,2,123.1,1,0,1,0,20,Graduate
1,1,125.6,1,0,0,0,20,Graduate
1,1,115.0,0,0,1,0,25,Dropout
1,4,123.6,1,0,1,0,18,Dropout
1,1,141.7,0,0,1,0,18,Dropout
1,1,139.0,1,0,0,1,18,Dropout
1,1,118.0,0,0,0,1,19,Graduate
1,2,142.0,1,0,0,1,19,Dropout
1,1,143.4,0,0,0,1,21,Graduate
1,1,105.1,1,0,0,1,20,Graduate
1,1,138.0,1,1,0,1,21,Graduate
1,1,114.7,0,0,0,0,34,Dropout
1,4,130.5,1,0,0,0,20,Graduate
1,1,134.3,0,0,1,0,24,Dropout
1,1,137.5,0,0,1,0,18,Graduate
1,1,152.1,0,0,1,0,28,Dropout
1,1,126.1,0,0,1,0,20,Dropout
1,1,136.0,1,0,1,0,22,Graduate
1,4,124.3,1,0,1,0,19,Graduate
1,2,136.1,0,0,1,0,26,Dropout
1,2,115.1,1,0,1,0,21,Dropout
1,2,143.6,1,0,1,0,18,Graduate
1,1,115.8,1,0,1,0,18,Graduate
1,2,149.0,1,0,1,0,22,Graduate
2,1,100.0,0,0,1,0,36,Dropout
1,1,133.4,1,0,1,1,20,Graduate
1,5,122.8,0,0,1,0,20,Dropout
1,1,151.2,0,0,1,0,25,Dropout
1,1,137.0,0,0,1,0,35,Graduate
1,1,118.0,0,0,1,0,22,Dropout
1,1,130.0,0,1,1,0,20,Dropout
1,1,112.5,0,0,1,0,50,Dropout
1,1,118.3,0,0,1,0,20,Dropout
1,1,140.0,0,0,1,0,35,Dropout
1,1,109.0,0,0,1,1,19,Graduate
2,2,110.0,0,0,1,0,43,Dropout
1,5,119.8,0,0,1,0,19,Graduate
1,1,130.0,0,0,1,0,25,Graduate
1,1,167.3,1,0,1,0,19,Graduate
1,1,136.0,1,0,1,0,22,Dropout
1,1,124.0,0,0,1,1,19,Dropout
2,1,132.9,0,0,1,0,32,Dropout
2,1,154.0,1,0,1,0,57,Graduate
1,1,115.0,0,0,1,0,20,Dropout
1,1,96.0,1,0,1,0,38,Dropout
2,1,168.2,0,0,1,0,45,Graduate
2,1,140.0,0,1,1,0,43,Dropout
1,4,137.4,1,0,1,0,19,Graduate
2,1,150.0,0,0,1,0,49,Dropout
1,1,148.5,0,0,1,0,34,Dropout
2,1,138.7,0,0,1,0,43,Graduate
1,2,117.2,0,0,1,0,21,Dropout
1,1,125.3,1,0,1,1,19,Graduate
2,1,140.0,0,0,1,0,43,Dropout
1,1,124.0,0,0,1,0,31,Graduate
1,1,127.0,0,0,1,0,34,Graduate
4,1,110.0,0,0,1,0,30,Graduate
2,1,170.0,0,0,1,0,36,Dropout
1,1,120.0,0,1,1,0,46,Dropout
1,1,130.0,0,0,1,0,22,Graduate
1,1,130.0,0,0,1,0,27,Dropout
1,1,120.0,0,1,1,0,31,Dropout
1,1,132.8,1,0,1,0,21,Dropout
1,1,100.0,0,0,1,0,21,Dropout
1,1,121.8,0,0,1,0,19,Graduate
1,4,109.5,1,0,1,1,20,Graduate
1,1,138.3,0,0,1,0,18,Graduate
1,2,131.6,0,0,1,1,18,Graduate
1,1,101.5,0,1,1,0,34,Dropout
1,1,123.9,0,0,1,0,20,Dropout
1,1,143.0,0,0,1,0,18,Graduate
1,1,126.3,1,1,1,0,21,Dropout
2,1,113.3,0,0,1,0,26,Dropout
1,1,119.9,1,1,1,0,20,Dropout
1,1,140.0,0,0,1,0,25,Dropout
1,2,100.0,1,0,1,0,24,Dropout
1,1,132.4,0,0,1,0,20,Graduate
1,1,137.1,0,0,1,0,20,Dropout
1,3,138.1,1,0,0,0,18,Graduate
1,1,109.7,1,0,0,0,22,Graduate
1,1,128.2,0,0,0,0,41,Dropout
1,2,117.8,0,1,0,1,19,Dropout
1,1,150.0,1,0,0,0,21,Graduate
1,1,160.0,1,1,0,0,30,Dropout
1,5,104.5,1,0,0,1,21,Graduate
1,1,100.0,0,0,0,0,21,Graduate
1,1,132.5,1,0,0,0,18,Graduate
1,4,123.3,1,0,0,1,19,Graduate
1,2,128.9,1,0,0,1,18,Graduate
1,2,120.1,1,0,0,1,18,Dropout
1,1,160.0,1,0,0,1,24,Graduate
1,1,150.0,1,0,0,0,23,Graduate
1,2,124.0,1,0,0,1,18,Graduate
1,1,120.4,1,0,0,0,20,Graduate
1,1,131.6,0,0,0,0,18,Graduate
1,1,104.2,1,0,0,0,20,Graduate
1,4,121.7,1,0,0,1,22,Graduate
1,1,126.0,1,1,0,0,20,Graduate
1,4,128.4,1,0,0,1,19,Graduate
1,1,134.9,1,1,0,0,18,Dropout
1,2,143.9,0,0,0,0,18,Graduate
1,4,145.0,1,0,0,1,19,Graduate
1,2,132.0,1,0,0,1,19,Graduate
1,1,136.1,0,0,0,0,24,Graduate
1,1,138.9,0,0,0,0,21,Graduate
1,1,102.0,1,0,0,1,20,Graduate
1,1,123.0,0,1,0,1,28,Dropout
1,2,137.5,1,0,0,0,21,Graduate
1,1,105.3,0,0,1,0,36,Dropout
2,1,130.0,0,0,1,0,42,Dropout
2,1,122.5,0,0,1,0,47,Dropout
1,1,112.0,0,0,1,0,25,Dropout
1,1,110.0,0,0,1,1,25,Graduate
2,1,149.5,0,0,1,0,48,Dropout
1,1,141.0,0,0,1,1,32,Graduate
1,1,130.0,0,0,1,0,38,Dropout
1,1,130.0,0,0,1,0,37,Graduate
1,2,104.0,0,0,1,0,26,Dropout
1,1,110.0,0,0,1,0,23,Dropout
1,1,127.0,1,0,1,0,26,Dropout
1,1,130.0,0,0,0,0,26,Graduate
1,4,127.5,1,0,0,0,18,Graduate
1,1,130.0,1,0,0,0,27,Graduate
6,3,115.0,0,0,0,0,24,Dropout
1,1,126.8,1,0,0,0,20,Graduate
1,1,116.7,1,0,0,1,18,Dropout
1,6,128.5,1,0,0,1,18,Graduate
1,4,127.5,1,0,0,0,18,Graduate
1,3,148.8,1,0,0,1,19,Graduate
1,4,127.3,1,0,0,0,18,Graduate
1,0,130.0,1,0,0,0,23,Graduate
1,2,121.7,1,0,0,1,21,Graduate
1,3,122.7,1,0,0,1,18,Graduate
1,1,129.2,1,1,0,0,20,Dropout
1,1,136.3,0,0,0,1,18,Graduate
1,1,114.9,0,0,0,0,29,Graduate
1,1,102.0,1,0,1,0,28,Dropout
1,1,130.9,0,1,1,0,24,Dropout
1,1,100.0,0,1,1,1,33,Dropout
1,1,112.9,1,0,1,0,19,Dropout
1,1,112.7,0,0,1,0,19,Graduate
4,1,143.0,0,0,1,0,37,Graduate
1,1,155.1,1,1,1,1,18,Graduate
2,1,146.6,0,0,1,0,37,Graduate
1,1,141.0,0,0,1,0,36,Dropout
1,2,120.6,1,0,1,0,19,Graduate
1,1,110.0,1,0,1,1,33,Graduate
1,1,108.6,0,0,1,0,34,Dropout
1,1,134.9,1,0,0,0,18,Graduate
1,1,120.0,1,0,0,0,20,Dropout
1,1,141.3,0,0,0,1,19,Graduate
1,3,135.6,1,0,0,0,20,Graduate
1,1,121.5,1,0,0,1,19,Graduate
1,4,125.0,1,0,0,0,19,Graduate
1,2,119.1,1,0,0,1,22,Graduate
1,1,116.7,0,0,0,1,18,Graduate
1,1,124.9,0,0,0,1,19,Graduate
1,1,114.0,1,1,0,0,31,Dropout
1,5,131.1,1,0,0,0,18,Graduate
1,1,129.3,0,1,0,1,19,Graduate
1,1,129.7,1,0,0,0,18,Graduate
1,1,120.8,0,0,0,1,19,Graduate
1,1,135.0,0,0,0,0,19,Graduate
2,1,130.0,0,0,0,0,30,Graduate
1,6,130.8,1,0,0,0,18,Graduate
1,5,111.9,1,0,0,0,21,Dropout
1,1,145.9,0,0,0,1,19,Graduate
1,1,113.5,1,0,0,0,19,Dropout
1,2,135.4,1,0,0,1,19,Graduate
2,1,130.2,0,0,0,1,39,Graduate
1,1,126.9,1,0,0,0,20,Dropout
1,5,119.8,1,0,0,0,19,Graduate
1,1,130.0,1,0,0,0,24,Graduate
2,1,138.0,0,0,0,0,34,Graduate
2,1,114.6,1,0,0,0,46,Dropout
1,1,140.0,0,0,0,0,37,Dropout
1,2,134.7,1,0,0,0,18,Graduate
2,1,104.8,0,0,0,0,46,Graduate
2,1,126.5,0,0,0,1,30,Graduate
4,1,118.1,0,1,0,0,37,Dropout
1,1,160.0,1,0,0,0,20,Graduate
2,2,100.5,0,0,0,0,39,Dropout
2,1,110.0,0,0,0,0,53,Dropout
2,1,100.0,1,0,0,0,54,Dropout
1,1,140.0,1,0,0,0,19,Graduate
1,2,109.0,1,0,0,0,20,Dropout
1,3,120.9,1,1,0,0,18,Graduate
1,1,125.8,0,1,0,0,21,Graduate
1,3,161.2,1,0,0,0,18,Graduate
1,1,122.0,1,1,0,0,19,Dropout
1,1,127.9,1,0,0,1,18,Dropout
1,1,135.8,1,0,0,0,19,Graduate
1,1,149.7,1,0,0,1,18,Dropout
1,2,137.3,1,0,0,0,19,Graduate
4,1,110.0,0,1,0,0,34,Graduate
1,1,146.4,0,0,0,0,18,Graduate
2,1,121.0,0,0,0,0,50,Graduate
1,1,125.2,0,1,0,0,41,Graduate
1,2,119.6,1,0,0,1,22,Dropout
4,1,142.8,0,0,0,0,43,Graduate
2,1,123.5,0,0,0,0,50,Dropout
1,1,100.0,0,0,0,0,60,Graduate
2,1,150.3,0,0,0,0,47,Graduate
1,1,128.2,0,0,0,0,22,Graduate
2,1,114.3,0,0,0,0,41,Dropout
5,1,120.0,0,0,0,0,32,Graduate
2,1,110.7,1,0,0,0,50,Dropout
1,1,169.2,0,1,0,0,54,Dropout
2,1,100.0,0,0,0,0,34,Dropout
4,1,144.5,0,0,0,0,45,Dropout
4,1,134.5,0,0,0,1,47,Graduate
2,1,113.4,0,0,0,0,33,Dropout
2,1,128.0,0,0,0,1,43,Graduate
1,1,120.0,0,0,0,0,54,Graduate
1,1,147.5,0,0,0,0,39,Graduate
2,1,120.7,0,0,0,0,39,Graduate
1,1,153.7,0,0,0,1,18,Graduate
1,1,121.9,0,0,0,1,19,Graduate
1,4,119.4,1,0,0,1,18,Graduate
2,1,157.8,0,0,0,0,44,Graduate
1,1,154.0,0,0,0,0,27,Dropout
1,2,135.9,1,0,0,1,18,Graduate
2,1,130.0,0,0,0,0,45,Dropout
1,4,118.9,1,0,0,0,20,Graduate
2,1,152.4,0,0,0,0,40,Graduate
1,1,100.0,0,0,0,0,18,Graduate
1,6,129.0,1,0,0,0,21,Graduate
1,2,148.9,1,0,0,0,20,Graduate
2,1,170.0,0,0,0,0,27,Dropout
2,1,130.0,0,0,0,0,32,Graduate
1,1,119.2,1,0,0,1,18,Graduate
1,1,129.0,0,0,0,0,37,Dropout
1,1,132.5,1,0,0,0,19,Graduate
4,2,115.0,0,0,0,1,41,Graduate
2,4,128.0,0,0,0,1,18,Graduate
1,1,125.1,0,0,0,0,21,Graduate
1,1,140.0,1,1,0,0,23,Dropout
1,2,120.9,1,0,0,0,18,Dropout
1,6,135.3,1,0,0,0,18,Graduate
1,4,125.2,0,0,0,0,21,Dropout
1,2,135.7,1,0,0,0,19,Graduate
6,2,110.0,0,0,0,0,47,Dropout
2,1,110.0,0,0,0,0,39,Graduate
1,1,115.2,1,0,0,0,19,Graduate
1,1,112.9,0,0,0,0,38,Dropout
5,1,119.4,0,1,0,0,27,Dropout
1,1,152.9,1,0,0,1,18,Graduate
2,1,98.5,0,0,0,0,48,Dropout
1,1,108.0,0,0,0,0,25,Dropout
2,1,120.0,0,0,0,1,32,Graduate
1,1,150.2,0,0,0,1,18,Graduate
1,1,139.2,0,1,0,0,20,Graduate
1,1,130.0,1,0,0,0,20,Graduate
1,1,115.7,1,0,0,0,20,Dropout
1,1,118.1,1,0,0,0,39,Dropout
1,1,119.1,1,1,0,0,29,Dropout
1,1,111.9,0,1,0,0,36,Dropout
1,6,130.5,1,0,0,0,18,Graduate
2,1,135.0,0,0,0,0,51,Dropout
1,1,130.0,0,1,0,0,23,Dropout
1,1,150.0,1,0,0,0,21,Dropout
1,5,150.2,1,0,0,0,28,Dropout
1,1,107.5,0,0,0,0,41,Dropout
4,1,130.0,0,0,0,1,43,Graduate
1,1,160.1,0,0,0,1,19,Graduate
1,1,140.0,0,0,0,0,26,Graduate
1,4,110.7,1,0,0,0,18,Graduate
2,1,138.3,0,0,0,0,45,Dropout
1,1,150.0,0,0,0,0,19,Dropout
1,6,112.3,0,0,0,0,20,Graduate
1,6,122.0,0,0,0,0,18,Graduate
1,1,141.7,1,0,0,0,27,Dropout
2,1,118.4,0,0,0,0,20,Graduate
1,3,128.7,1,0,0,0,18,Graduate
1,1,100.8,0,0,0,0,26,Dropout
4,1,125.5,1,0,0,1,39,Graduate
1,1,124.0,1,0,0,0,18,Graduate
1,1,130.0,0,0,0,0,36,Dropout
2,1,160.5,0,0,0,0,38,Graduate
2,1,100.0,0,0,0,0,45,Dropout
